sku;anio;semana;unidades_vendidas;importe_total_pyg
217262;2024;46;17;363636
217262;2024;47;29;640909
217262;2024;48;29;640909
217262;2024;49;73;1622727
217262;2024;50;8;168181
217262;2024;51;18;354545
217263;2024;44;6;376363
217263;2024;45;13;702545
217263;2024;46;7;439090
217263;2024;47;2;125454
217263;2024;48;16;966000
217263;2024;49;3;188181
217264;2024;1;8;168727
217264;2024;44;3;79090
217264;2024;45;38;906908
217264;2024;47;23;606363
217264;2024;48;1;26363
217264;2024;49;26;685454
217264;2024;50;15;353272
217264;2024;51;26;557590
217264;2024;52;10;210909
217265;2024;45;19;686000
217265;2024;46;1;44545
217265;2024;47;20;877545
217265;2024;48;48;2058000
217266;2024;44;8;109090
217266;2024;45;92;1060909
217266;2024;46;240;3185454
217266;2024;47;121;1650000
217266;2024;48;30;409090
217266;2024;49;9;100909
217266;2024;51;17;181363
217267;2024;43;4;152727
217267;2024;45;23;725454
217267;2024;46;17;595636
217267;2024;47;6;229090
217267;2024;48;13;496364
217268;2024;42;2;125454
217268;2024;43;4;225818
217268;2024;44;2;125454
217268;2024;45;21;1091454
217268;2024;46;6;376363
217268;2024;47;8;501818
217268;2024;48;4;250909
217269;2024;43;1;77272
217269;2024;44;12;896363
217269;2024;45;12;819090
217269;2024;46;6;455908
217269;2024;47;9;680000
217269;2024;48;4;285908
217270;2024;43;2;36363
217270;2024;44;4;72727
217270;2024;45;12;174545
217270;2024;46;11;200000
217270;2024;47;4;72727
217270;2024;48;6;98181
217270;2024;49;10;181818
217270;2024;50;2;27272
217270;2024;51;5;72727
217270;2024;52;3;43636
217271;2024;42;1;62727
217271;2024;44;5;313636
217271;2024;45;21;1066363
217271;2024;46;13;790363
217271;2024;47;5;313636
217271;2024;48;5;313636
217272;2024;42;11;689999
217272;2024;43;6;346881
217272;2024;44;24;1505454
217272;2024;45;8;439091
217273;2024;42;5;294818
217273;2024;43;6;351272
217273;2024;44;17;1066363
217273;2024;45;17;903272
217273;2024;46;1;62727
217273;2024;48;2;100363
217274;2024;42;4;250909
217274;2024;43;1;62727
217274;2024;44;5;313636
217274;2024;45;29;1568181
217274;2024;46;9;552000
217275;2024;42;3;231818
217275;2024;43;4;298272
217275;2024;45;3;185455
217275;2024;48;2;123636
217276;2024;42;1;77272
217276;2024;43;8;618181
217276;2024;49;3;231818
217277;2024;43;9;257727
217277;2024;44;9;286363
217277;2024;45;28;719090
217277;2024;46;2;63636
217278;2024;44;3;136363
217278;2024;45;19;736363
217278;2024;46;17;763636
217278;2024;47;29;1309091
217278;2024;48;43;1954545
217278;2024;49;25;1136364
217278;2024;50;6;272727
217278;2025;43;1;50000
217278;2025;45;8;360000
217278;2025;46;11;500000
217278;2025;47;18;895000
217278;2025;48;35;1750000
217278;2025;49;7;350000
217278;2025;50;17;760000
217278;2025;51;18;660000
217278;2025;52;4;140000
217279;2024;42;25;357927
217279;2024;43;31;466109
217279;2024;44;34;503818
217279;2024;45;106;1363090
217279;2024;46;64;936545
217279;2024;47;27;417272
217280;2024;43;6;136363
217280;2024;46;24;545454
217280;2024;47;4;90909
217280;2024;48;17;386363
217280;2024;49;35;795453
217280;2024;50;69;1262500
217280;2024;51;63;959090
217280;2024;52;35;477272
217280;2025;48;2;36363
217280;2025;49;8;168181
217280;2025;50;13;236363
217280;2025;51;6;81818
217280;2025;52;7;95454
217281;2024;44;9;163636
217281;2024;45;71;1101818
217281;2024;46;40;665454
217281;2024;47;47;854545
217281;2024;48;30;545454
217281;2024;49;1;18181
217282;2024;1;8;130472
217282;2024;43;4;108727
217282;2024;45;9;206581
217282;2024;46;11;299000
217282;2024;47;20;543636
217282;2024;48;15;407727
217282;2024;49;9;244636
217282;2024;50;21;532763
217282;2024;51;19;358800
217282;2024;52;17;298999
217282;2025;45;2;43490
217282;2025;46;3;81545
217282;2025;47;9;244636
217282;2025;48;1;27181
217282;2025;49;1;27181
217282;2025;51;5;92418
217282;2025;52;8;130472
217283;2024;43;6;81818
217283;2024;44;4;54545
217283;2024;45;22;245454
217283;2024;46;33;439091
217283;2024;47;85;1159090
217283;2024;48;87;1186362
217283;2024;50;24;327272
217283;2024;51;8;98181
217284;2024;1;2;145309
217284;2024;46;2;181636
217284;2024;50;1;90818
217284;2024;51;4;276995
217284;2024;52;2;145309
217284;2025;1;3;190718
217284;2025;2;3;272454
217284;2025;3;2;163472
217284;2025;43;2;181636
217284;2025;48;1;90818
217284;2025;51;3;190718
217284;2025;52;2;127145
217284;2026;1;2;181636
217284;2026;2;2;181636
217284;2026;3;5;454090
217284;2026;4;3;272454
217285;2024;45;43;1120000
217285;2024;46;20;623636
217285;2024;47;36;1145454
217285;2024;48;132;3970909
217285;2024;49;27;808181
217286;2024;51;5;324545
217286;2024;52;4;247272
217286;2025;2;2;154545
217286;2025;3;1;77272
217286;2025;46;6;401818
217286;2025;47;1;77272
217286;2025;48;1;77272
217286;2025;49;1;77272
217286;2025;50;3;200909
217286;2025;51;8;432727
217286;2025;52;5;270454
217286;2026;1;5;363181
217286;2026;2;2;154545
217286;2026;3;5;386363
217286;2026;4;2;154545
217286;2026;5;2;154545
217286;2026;7;1;61818
217287;2024;1;7;962182
217287;2024;43;1;171818
217287;2024;44;2;343636
217287;2024;45;1;137454
217287;2024;49;1;171818
217287;2024;50;4;558409
217287;2024;51;3;395181
217287;2025;1;2;343636
217287;2025;2;10;1683818
217287;2025;43;2;343636
217287;2025;44;1;171818
217287;2025;45;1;137454
217287;2025;46;2;274909
217287;2025;48;1;171818
217287;2025;49;3;515454
217287;2025;50;5;687272
217287;2025;51;1;103090
217287;2025;52;5;515454
217287;2026;1;4;687272
217287;2026;2;3;515454
217288;2024;1;2;160000
217288;2024;43;2;200000
217288;2024;45;2;160000
217288;2024;47;1;100000
217288;2024;48;5;500000
217288;2024;49;5;500000
217288;2024;50;16;1415000
217288;2024;51;11;925000
217288;2024;52;6;480000
217288;2025;43;1;100000
217288;2025;45;3;240000
217288;2025;46;2;160000
217288;2025;48;2;200000
217288;2025;50;3;300000
217288;2025;51;4;280000
217288;2025;52;3;210000
217288;2026;1;1;100000
217288;2026;2;4;400000
217288;2026;4;1;100000
217289;2024;43;4;293636
217289;2024;44;8;618181
217289;2024;45;11;710909
217289;2024;47;5;386363
217289;2024;48;2;154545
217289;2024;49;4;309090
217289;2024;50;3;162272
217289;2024;52;2;115909
217289;2025;44;2;154545
217289;2025;45;5;370909
217289;2025;46;2;123636
217290;2024;43;1;200000
217290;2024;44;4;800000
217290;2024;45;9;1520000
217290;2024;46;8;1480000
217290;2024;47;2;400000
217290;2024;51;1;160000
217291;2024;42;1;31818
217291;2024;43;1;31818
217291;2024;44;4;127272
217291;2024;45;17;458181
217291;2024;46;12;381818
217291;2024;47;4;127272
217291;2024;48;50;1470000
217291;2024;49;22;680908
217291;2024;50;9;257727
217291;2024;51;5;146363
217291;2024;52;5;127272
217291;2025;44;2;63636
217291;2025;45;7;210000
217291;2025;46;6;184545
217291;2025;47;6;190909
217291;2025;48;12;381818
217291;2025;49;1;31818
217291;2025;50;3;82727
217291;2025;51;1;19090
217291;2025;52;1;19090
217292;2024;44;3;81818
217292;2024;45;20;469090
217292;2024;46;18;490909
217292;2024;47;6;158181
217292;2024;48;16;370909
217292;2024;49;8;218181
217293;2024;44;3;122727
217293;2024;45;4;139090
217293;2024;46;8;327272
217293;2024;48;21;703636
217293;2024;49;28;1120908
217293;2024;50;1;10227
217293;2024;51;1;32727
217293;2025;46;1;40909
217293;2025;48;4;163636
217294;2024;42;3;79090
217294;2024;43;1;26363
217294;2024;44;15;395454
217294;2024;45;8;179272
217294;2024;46;5;126545
217294;2024;47;4;105454
217294;2024;50;10;253091
217294;2025;46;2;42181
217295;2024;45;20;1282727
217295;2024;46;6;448181
217295;2024;47;3;231818
217295;2024;48;19;1468181
217295;2024;49;9;695454
217296;2024;44;1;26363
217296;2024;45;75;1645091
217296;2024;46;16;416545
217296;2024;47;8;210909
217296;2024;48;38;1001818
217296;2024;49;89;2341090
217297;2024;44;1;144545
217297;2024;45;9;1069636
217297;2024;46;1;144545
217297;2024;47;1;144545
217298;2024;44;1;109090
217298;2024;45;21;1876363
217298;2024;46;8;785454
217298;2024;47;3;327272
217298;2024;48;4;392727
217298;2024;49;3;327272
217299;2024;43;3;477272
217299;2024;44;2;318181
217299;2024;45;7;922727
217300;2024;43;2;190909
217300;2024;45;4;305454
217300;2024;46;3;286363
217300;2024;47;3;286364
217300;2024;48;7;668181
217300;2025;38;1;95454
217307;2024;44;1;62727
217307;2024;45;4;238363
217307;2024;46;4;250909
217307;2024;47;14;871909
217307;2024;48;15;940909
217308;2024;42;2;21818
217308;2024;43;2;21818
217308;2024;44;6;65454
217308;2024;45;26;242181
217308;2024;46;26;279272
217308;2024;47;11;120000
217308;2024;48;5;54545
217308;2024;49;10;109090
217308;2024;50;6;62727
217308;2024;51;1;8727
217308;2025;50;1;8727
217309;2024;42;5;1113636
217309;2024;46;1;222727
217309;2024;48;4;890909
217309;2024;50;4;712727
217309;2025;42;1;244545
217309;2025;43;2;408954
217309;2025;44;2;500000
217309;2025;45;1;200000
217309;2025;46;3;641045
217309;2025;48;3;750000
217310;2024;42;6;790909
217310;2024;47;8;1243636
217310;2024;50;4;523636
217310;2025;42;2;327272
217310;2025;43;2;327272
217310;2025;45;10;1309090
217310;2025;46;1;163636
217310;2025;47;1;163636
217311;2024;42;17;436363
217311;2024;43;24;654545
217311;2024;44;24;644999
217311;2024;45;28;687273
217311;2024;48;3;81818
217311;2025;43;13;561272
217311;2025;44;10;445454
217311;2025;45;20;824090
217311;2025;48;5;222727
217312;2024;1;5;163636
217312;2024;44;1;40909
217312;2024;45;8;310909
217312;2024;48;9;368181
217312;2024;49;5;204545
217312;2024;50;23;875454
217312;2024;51;22;687272
217312;2024;52;18;507272
217312;2025;1;1;24545
217312;2025;46;5;180000
217312;2025;48;1;40909
217312;2025;50;2;65454
217312;2025;51;2;49090
217312;2025;52;1;24545
217313;2024;44;23;418181
217313;2024;45;14;210909
217313;2024;46;17;309090
217313;2024;47;42;763636
217313;2024;48;69;1239999
217313;2024;49;2;36363
217313;2024;51;17;250909
217314;2024;43;6;54545
217314;2024;44;23;209090
217314;2024;45;124;912727
217314;2024;46;90;810909
217314;2024;47;32;290909
217314;2024;48;12;98181
217314;2024;49;1;9090
217315;2024;44;4;345454
217315;2024;45;6;483636
217315;2024;46;4;345454
217315;2024;47;4;345454
217315;2024;48;5;345454
217315;2024;49;1;86363
217316;2024;44;2;172727
217316;2024;45;16;1105454
217316;2024;47;5;431818
217317;2024;44;1;122727
217317;2024;45;7;736363
217317;2024;46;9;1104545
217317;2024;47;2;245454
217317;2024;48;2;245454
217317;2024;49;1;122727
217317;2025;42;2;245454
217317;2025;43;2;245454
217317;2025;44;3;368181
217317;2025;45;2;220909
217317;2025;46;6;638181
217317;2025;47;4;490909
217317;2025;48;4;490909
217317;2025;49;1;122727
217318;2024;44;1;18181
217318;2024;45;16;272727
217318;2024;46;33;592727
217318;2024;47;50;909090
217318;2024;48;52;945454
217318;2024;49;30;541818
217318;2024;51;10;173636
217318;2024;52;1;14545
217318;2025;1;3;32727
217318;2025;44;8;145454
217318;2025;45;8;120000
217318;2025;46;33;552727
217318;2025;47;6;109090
217318;2025;48;19;345454
217318;2025;49;35;636363
217318;2025;50;30;454545
217318;2025;51;40;479999
217318;2025;52;5;54545
217319;2024;44;7;95454
217319;2024;45;163;1847044
217319;2024;46;64;818181
217319;2024;47;50;681818
217319;2024;48;29;361363
217319;2024;50;2;27272
217320;2024;44;12;381818
217320;2024;45;77;1985454
217320;2024;46;43;1221818
217320;2024;47;12;381818
217320;2024;48;23;706363
217320;2024;51;18;455000
217320;2024;52;6;96704
217320;2025;10;12;305455
217321;2024;43;8;283636
217321;2024;45;34;971454
217321;2024;46;30;1063636
217321;2024;47;18;567273
217322;2024;45;3;73818
217322;2024;47;4;105454
217322;2024;48;2;52727
217322;2024;49;27;711818
217322;2024;50;57;1361681
217322;2024;51;13;276818
217322;2025;45;2;52727
217322;2025;46;12;305818
217323;2024;45;5;105454
217323;2024;47;5;131818
217323;2024;48;8;210909
217323;2024;49;19;500909
217323;2024;50;35;829136
217323;2024;51;25;503545
217323;2024;52;14;207798
217323;2025;48;3;79090
217324;2024;44;5;181818
217324;2024;45;4;116363
217324;2024;46;8;290909
217324;2024;47;7;254545
217324;2024;48;2;72727
217324;2024;49;12;436363
217324;2024;50;29;921818
217324;2024;51;17;510909
217324;2025;46;3;109090
217324;2025;47;10;363636
217325;2024;45;6;101818
217325;2024;46;23;385454
217325;2024;47;13;236363
217325;2024;48;29;527272
217325;2024;49;72;1283636
217325;2024;50;59;1047272
217325;2024;51;7;101818
217326;2024;43;1;18181
217326;2024;44;7;127272
217326;2024;45;138;2049090
217326;2024;46;32;509090
217326;2024;47;6;109090
217326;2024;48;2;36363
217326;2024;51;1;18181
217327;2024;44;3;95454
217327;2024;45;12;324545
217327;2024;46;6;190909
217327;2024;47;7;222727
217327;2024;48;22;680909
217327;2024;49;48;1527272
217327;2024;50;2;63636
217328;2024;43;25;227272
217328;2024;44;33;299999
217328;2024;45;107;838181
217328;2024;46;36;327272
217328;2024;47;114;1027272
217328;2024;48;21;185454
217329;2024;43;2;63636
217329;2024;44;3;95454
217329;2024;45;22;560000
217329;2024;46;14;445454
217329;2024;47;63;2004545
217329;2024;48;16;509090
217330;2024;45;21;534545
217330;2024;47;5;159090
217330;2024;48;19;604545
217330;2024;49;54;1718181
217330;2024;50;6;178181
217330;2024;51;8;194090
217330;2024;52;2;50909
217330;2025;47;5;159090
217331;2024;44;5;159090
217331;2024;45;25;636363
217331;2024;46;8;254545
217331;2024;47;31;986363
217331;2024;48;42;1336363
217331;2024;49;5;159090
217331;2024;50;4;127272
217332;2024;43;7;127272
217332;2024;44;16;290909
217332;2024;45;70;1112727
217332;2024;46;35;601818
217332;2024;47;36;654545
217332;2024;48;20;330909
217332;2024;49;2;36363
217333;2024;44;6;109090
217333;2024;45;9;130909
217333;2024;46;4;67272
217333;2024;47;34;618182
217333;2024;48;79;1407272
217333;2024;49;27;701818
217333;2024;50;19;286363
217333;2024;51;2;29090
217334;2024;44;9;163636
217334;2024;45;19;294545
217334;2024;46;36;643636
217334;2024;47;15;283636
217334;2024;48;45;789090
217334;2024;49;40;727272
217334;2024;50;8;113636
217335;2024;44;10;445454
217335;2024;45;20;757272
217335;2024;46;17;703818
217335;2024;47;7;311818
217335;2024;48;14;605818
217335;2024;51;9;338545
217336;2024;43;5;113636
217336;2024;44;6;136363
217336;2024;45;11;227272
217336;2024;46;14;304545
217336;2024;47;24;545454
217336;2024;48;21;477272
217336;2024;49;48;1090909
217336;2024;50;15;340909
217337;2024;48;7;203636
217337;2024;49;19;552727
217337;2024;50;34;900363
217337;2024;52;2;46545
217337;2025;45;6;139636
217337;2025;46;6;168727
217337;2025;47;3;87272
217337;2025;48;9;261818
217337;2025;49;15;349090
217337;2025;50;8;186181
217337;2025;51;11;192000
217338;2024;44;7;241818
217338;2024;45;36;1022545
217338;2024;46;11;310909
217338;2024;47;11;380000
217338;2024;48;20;642545
217338;2024;49;11;380000
217339;2024;43;7;203636
217339;2024;44;1;29090
217339;2024;45;5;145454
217339;2024;46;7;186181
217339;2024;47;9;261818
217339;2024;48;22;593454
217339;2024;49;57;1650909
217339;2024;50;11;320000
217340;2024;44;6;174545
217340;2024;45;30;698181
217340;2024;46;40;1163636
217340;2024;47;21;610909
217340;2024;48;13;302545
217340;2024;50;9;196363
217341;2024;44;1;263636
217341;2024;45;2;421818
217341;2024;46;1;263636
217342;2024;45;4;587272
217342;2024;46;2;345454
217342;2024;47;1;172727
217342;2024;48;3;518181
217342;2024;49;1;172727
217342;2024;50;1;129545
217343;2024;44;1;81818
217343;2024;45;9;638181
217343;2024;46;3;245454
217343;2024;50;3;212727
217344;2024;44;3;422727
217344;2024;45;4;450909
217344;2024;46;2;281818
217344;2024;47;1;140909
217345;2024;44;1;127272
217345;2024;45;6;661818
217345;2024;46;3;356363
217345;2024;47;2;254545
217346;2024;43;10;354545
217346;2024;44;10;354545
217346;2024;45;14;425454
217346;2024;46;17;531818
217346;2024;47;3;106363
217346;2024;48;2;70909
217346;2024;49;11;390000
217346;2024;50;4;132954
217346;2025;6;1;35454
217347;2024;43;1;153636
217347;2024;45;4;491636
217347;2024;47;2;307273
217347;2024;49;3;460909
217347;2024;51;2;245818
217348;2024;43;4;436363
217348;2024;44;8;872727
217348;2024;45;9;850909
217348;2024;46;3;305454
217349;2024;43;1;304545
217349;2024;44;2;609090
217349;2024;45;3;791818
217350;2024;45;3;349090
217350;2024;46;3;407273
217350;2024;47;2;276363
217350;2024;48;7;1018181
217350;2024;49;1;145454
217350;2024;50;1;145454
217351;2024;44;2;400000
217351;2024;45;4;680000
217351;2024;46;1;200000
217351;2024;47;1;200000
217351;2024;48;1;200000
217351;2024;49;2;400000
217351;2024;50;7;1250000
217352;2024;44;2;218181
217352;2024;45;9;829090
217352;2024;46;7;698181
217352;2024;47;6;654545
217353;2024;43;2;45454
217353;2024;44;10;227272
217353;2024;45;21;381818
217353;2024;46;11;250000
217353;2024;47;14;318181
217353;2024;49;12;272727
217354;2024;43;1;109090
217354;2024;44;2;218181
217354;2024;45;4;392727
217354;2024;46;4;414545
217354;2024;47;4;436363
217354;2024;48;12;1309090
217354;2024;49;7;763636
217355;2024;45;11;1225909
217355;2024;46;1;131818
217356;2024;44;10;181818
217356;2024;45;53;872727
217356;2024;46;15;272727
217356;2024;47;6;109090
217356;2024;48;7;127272
217356;2024;49;21;381818
217356;2024;50;35;513636
217356;2024;51;33;500000
217356;2025;45;4;72727
217357;2024;44;3;218181
217357;2024;45;9;567272
217357;2024;46;15;1090909
217357;2024;47;8;581818
217357;2024;48;6;436363
217357;2024;49;13;945454
217357;2024;50;8;476363
217357;2024;51;10;636363
217358;2024;44;4;72727
217358;2024;45;2;32727
217358;2024;46;2;36363
217358;2024;47;30;545454
217358;2024;48;8;145454
217358;2024;49;6;109090
217358;2024;50;14;222727
217358;2024;51;33;536363
217359;2024;45;10;625454
217359;2024;46;6;421818
217359;2024;47;7;509090
217359;2024;48;2;145454
217359;2024;49;6;436363
217359;2024;50;5;349090
217360;2024;44;4;527272
217360;2024;45;8;869999
217363;2024;43;1;17272
217363;2024;44;8;138181
217363;2024;45;8;134727
217363;2024;46;6;103636
217363;2024;47;4;69090
217363;2024;48;3;51818
217363;2024;49;6;103636
217364;2024;44;9;155454
217364;2024;45;13;214181
217364;2024;46;6;96727
217364;2024;47;5;86363
217365;2024;44;1;26363
217365;2024;45;5;131818
217365;2024;46;4;100181
217365;2024;47;3;79090
217365;2024;48;1;26363
217365;2024;50;19;490364
217365;2024;51;1;19772
217366;2024;44;4;105454
217366;2024;45;18;384909
217366;2024;46;3;73818
217366;2024;47;9;237272
217366;2025;47;1;26363
217367;2024;43;1;26363
217367;2024;45;14;316363
217367;2024;46;10;258363
217367;2024;47;3;79090
217367;2024;50;6;158182
217367;2025;46;1;26363
217368;2024;49;3;681818
217368;2024;50;1;227272
217368;2024;51;5;795454
217368;2024;52;1;159090
217368;2025;47;1;227272
217369;2024;44;2;343636
217369;2024;45;5;824727
217369;2024;50;4;635727
217369;2024;51;7;1099636
217370;2024;50;3;496363
217370;2024;51;1;165454
217370;2024;52;1;189090
217370;2025;45;1;189090
217370;2025;47;2;472727
217370;2025;50;1;189090
217370;2025;52;1;165454
217371;2024;1;3;545454
217371;2024;49;1;227272
217371;2024;51;1;159090
217371;2024;52;4;636363
217371;2025;50;2;363636
217371;2025;51;2;318181
217371;2025;52;3;477272
217372;2024;44;2;343636
217372;2024;45;3;515454
217372;2024;47;4;549818
217372;2024;49;7;1202727
217372;2024;50;1;171818
217372;2024;51;1;120272
217373;2024;44;6;136363
217373;2024;45;27;568181
217373;2024;46;15;336363
217373;2024;47;10;227272
217373;2024;48;20;404545
217373;2024;49;11;245454
217373;2024;50;1;22726
217375;2024;44;16;580363
217375;2024;45;37;1080927
217375;2024;46;2;72545
217375;2024;48;8;290181
217375;2024;49;8;290181
217375;2024;50;49;1452722
217375;2024;51;24;705504
217377;2024;43;1;286363
217377;2024;44;5;1431818
217377;2024;45;2;458181
217379;2024;44;2;200000
217379;2024;45;4;340000
217379;2024;47;2;200000
217379;2024;48;5;500000
217379;2024;49;2;200000
217379;2025;46;1;100000
217412;2024;46;6;327272
217412;2024;47;3;163636
217412;2024;48;3;163636
217412;2024;49;14;763636
217412;2024;50;5;272727
217412;2024;51;2;95454
217412;2025;44;1;54545
217412;2025;48;5;261818
217412;2025;49;1;43636
217412;2025;51;1;32727
217412;2025;52;3;98181
217413;2024;43;5;272727
217413;2024;45;22;960000
217413;2024;46;1;54545
217413;2024;47;6;327272
217413;2024;48;12;523636
217413;2024;51;1;54545
217413;2024;52;1;43636
217414;2024;42;3;68181
217414;2024;43;3;68181
217414;2024;44;9;204545
217414;2024;45;50;1018181
217414;2024;46;27;586363
217414;2024;47;24;545454
217414;2024;48;26;563636
217414;2024;49;58;1318182
217414;2024;50;60;1151135
217414;2024;51;15;262500
217414;2024;52;5;90909
217414;2025;46;1;18181
217415;2024;43;3;122727
217415;2024;44;1;40909
217415;2024;45;19;621818
217415;2024;46;4;163636
217415;2024;47;8;327272
217415;2024;48;3;122727
217415;2024;49;3;122727
217415;2024;50;25;971590
217415;2025;44;1;40909
217415;2025;47;1;40909
217417;2024;43;3;210000
217417;2024;44;4;280000
217417;2024;45;28;1624000
217417;2024;48;1;70000
217418;2024;42;1;50000
217418;2024;44;5;250000
217418;2024;45;31;1270000
217418;2024;46;3;140000
217418;2024;47;6;300000
217419;2024;43;3;409090
217419;2024;44;1;136363
217419;2024;45;5;599999
217419;2024;46;2;245454
217419;2024;47;5;681818
217419;2024;48;5;627272
217419;2024;49;3;409090
217420;2024;42;1;71818
217420;2024;44;4;287272
217420;2024;45;6;344727
217420;2024;46;4;280090
217420;2024;47;4;280090
217420;2024;48;1;64636
217420;2024;50;1;53863
217420;2025;47;1;71818
217422;2024;42;1;50000
217422;2024;44;4;200000
217422;2024;45;9;360000
217422;2024;46;6;295000
217422;2024;47;3;145000
217422;2024;48;2;95000
217422;2024;49;2;100000
217422;2024;50;3;117500
217422;2024;51;1;40000
217422;2025;49;1;50000
217423;2024;45;1;331818
217423;2024;46;3;862727
217423;2024;47;3;995454
217423;2024;49;1;331818
217423;2025;41;1;331818
217423;2025;42;1;331818
217423;2025;44;2;663636
217424;2024;42;3;95454
217424;2024;43;6;190909
217424;2024;44;8;254545
217424;2024;45;26;706363
217424;2024;46;4;127272
217424;2024;47;1;31818
217426;2024;44;1;195454
217426;2024;45;5;820909
217427;2024;42;1;240909
217427;2024;44;1;240909
217427;2024;45;1;192727
217427;2024;47;3;722727
217429;2024;42;1;268181
217429;2024;44;3;804545
217429;2024;45;3;643636
217429;2024;46;3;804545
217429;2024;47;1;214545
217429;2025;46;1;268181
217430;2024;45;4;480000
217430;2024;46;2;300000
217430;2024;47;3;450000
217430;2024;48;1;150000
217431;2024;45;4;509090
217431;2024;46;4;458181
217431;2024;48;3;381818
217431;2024;49;1;127272
217432;2024;49;1;277272
217432;2024;50;2;554545
217432;2024;51;2;443636
217432;2024;52;1;221818
217433;2024;43;2;180000
217433;2024;44;4;360000
217433;2024;45;5;378000
217433;2024;46;7;594000
217433;2024;47;1;90000
217433;2024;48;4;360000
217433;2024;49;1;72000
217433;2024;50;1;67500
217434;2024;43;1;145454
217434;2024;44;2;290909
217434;2024;45;8;989090
217434;2024;48;2;290909
217435;2024;43;1;300000
217435;2024;46;3;900000
217435;2024;47;1;300000
217435;2024;48;1;300000
217436;2024;44;1;100000
217436;2024;45;13;1120000
217436;2024;48;2;200000
217436;2024;49;4;400000
217436;2024;50;2;175000
217436;2025;45;1;80000
217436;2025;47;5;500000
217436;2025;48;1;100000
217436;2025;49;1;100000
217437;2024;44;3;259090
217437;2024;45;19;1381818
217437;2024;46;6;518181
217437;2024;47;1;86363
217437;2024;48;1;86363
217437;2025;44;1;86363
217437;2025;45;3;241818
217438;2024;43;2;172727
217438;2024;44;7;604545
217438;2024;45;21;1606363
217438;2024;46;2;172727
217438;2024;48;3;259090
217438;2025;45;1;69090
217439;2024;44;4;328181
217439;2024;45;10;725454
217439;2024;46;3;259090
217439;2024;47;2;172727
217439;2024;48;5;345454
217440;2024;42;1;145454
217440;2024;44;3;436363
217440;2024;45;9;1047272
217440;2024;46;2;290909
217440;2024;48;1;145454
217441;2024;42;1;145454
217441;2024;44;2;290909
217441;2024;45;13;1570909
217442;2024;45;14;763636
217442;2024;46;2;109090
217442;2024;47;17;927272
217442;2024;48;1;54545
217442;2024;49;45;2454545
217442;2024;50;15;700909
217442;2024;51;5;218181
217443;2024;43;1;127272
217443;2024;44;1;127272
217443;2024;45;9;1069090
217443;2024;46;3;330909
217443;2024;47;2;254545
217443;2024;48;3;381818
217443;2024;50;2;203636
217443;2025;46;2;229090
217444;2024;42;2;236363
217444;2024;43;4;472727
217444;2024;44;3;354545
217444;2024;45;18;1938182
217444;2024;46;8;898181
217444;2024;47;4;472727
217444;2024;48;4;449090
217444;2024;51;3;330909
217445;2024;43;4;581818
217445;2024;44;3;436363
217445;2024;45;3;349090
217445;2024;46;1;116363
217445;2024;47;4;567272
217448;2024;43;1;65454
217448;2024;44;2;130909
217448;2024;45;2;104727
217448;2024;46;4;235636
217448;2024;48;1;65454
217448;2024;49;1;65454
217449;2024;43;1;127272
217449;2024;44;4;509090
217449;2024;45;6;610909
217449;2024;46;1;127272
217449;2024;48;1;127272
217450;2024;43;7;445090
217450;2024;44;2;130909
217450;2024;45;3;157090
217451;2024;43;2;81818
217451;2024;44;5;204545
217451;2024;45;4;130909
217451;2024;46;1;40909
217451;2024;47;4;163636
217451;2024;48;5;204545
217451;2024;49;3;122727
217453;2024;43;8;327272
217453;2024;44;2;81818
217453;2024;45;4;130909
217453;2024;46;4;147272
217453;2024;47;6;245454
217455;2024;44;1;604545
217455;2024;45;1;483636
217456;2024;43;1;200000
217456;2024;44;1;200000
217456;2024;47;1;200000
217456;2024;48;4;800000
217456;2024;49;3;600000
217456;2024;51;1;160000
217456;2024;52;1;160000
217457;2024;43;1;245454
217457;2024;44;2;490909
217457;2024;45;5;1079999
217458;2024;45;1;200000
217458;2024;46;3;600000
217458;2024;47;2;400000
217458;2024;48;1;200000
217458;2024;50;2;360000
217458;2024;51;1;160000
217458;2024;52;1;160000
217458;2025;45;1;160000
217463;2024;43;9;750545
217463;2024;44;8;698181
217463;2024;45;15;1256727
217463;2024;46;3;218181
217463;2025;41;1;87272
217463;2025;42;1;87272
217463;2025;43;4;340363
217463;2025;44;6;523636
217463;2025;45;16;1256727
217463;2025;46;11;925090
217463;2025;47;15;1309090
217464;2024;42;2;180000
217464;2024;43;4;360000
217464;2024;44;1;90000
217464;2024;45;12;918000
217464;2024;46;8;720000
217464;2024;47;3;270000
217473;2024;43;1;80000
217473;2024;45;1;64000
217473;2024;46;8;576000
217478;2024;43;11;590000
217478;2024;44;1;53636
217478;2024;45;1;42909
217478;2024;46;7;311090
217478;2024;49;1;53636
217480;2024;45;2;376727
217480;2024;46;1;235454
217480;2024;47;4;894727
217480;2024;48;1;235454
217481;2024;47;4;200000
217481;2024;48;2;100000
217481;2024;49;4;200000
217481;2024;50;7;280000
217481;2024;51;3;150000
217482;2024;45;1;28363
217482;2024;46;3;92181
217482;2024;47;1;35454
217482;2024;48;10;354545
217482;2024;49;4;141818
217482;2024;50;7;212727
217482;2024;51;6;170181
217483;2024;44;3;804545
217483;2024;45;5;1072727
217483;2024;46;8;2091818
217483;2024;47;3;777727
217483;2025;43;2;536363
217483;2025;45;10;2360000
